Local time,Open,High,Low,Close,Volume
17.10.1991 20:00:00.000 GMT-0400,103.410,103.750,103.000,103.160,689633.25
18.10.1991 20:00:00.000 GMT-0400,103.160,103.160,103.160,103.160,0
19.10.1991 20:00:00.000 GMT-0400,103.160,103.160,103.160,103.160,0
20.10.1991 20:00:00.000 GMT-0400,103.520,104.430,103.440,104.050,215510.3906
21.10.1991 20:00:00.000 GMT-0400,103.970,104.600,103.850,104.370,242449.1875
22.10.1991 20:00:00.000 GMT-0400,104.250,104.410,102.790,103.020,290939.0313
23.10.1991 20:00:00.000 GMT-0400,103.020,103.340,102.640,103.070,479510.625
24.10.1991 20:00:00.000 GMT-0400,103.110,103.470,103.020,103.300,533388.1875
25.10.1991 20:00:00.000 GMT-0400,103.300,103.300,103.300,103.300,0
26.10.1991 20:00:00.000 GMT-0400,103.300,103.300,103.300,103.300,0
27.10.1991 19:00:00.000 GMT-0500,103.580,104.070,103.050,103.870,651918.9375
28.10.1991 19:00:00.000 GMT-0500,103.880,103.970,102.670,102.810,280163.5
29.10.1991 19:00:00.000 GMT-0500,102.820,103.390,102.370,102.460,576490.3125
30.10.1991 19:00:00.000 GMT-0500,102.380,102.630,101.550,101.910,598041.3125
31.10.1991 19:00:00.000 GMT-0500,101.880,102.220,101.270,101.360,436408.5313
01.11.1991 19:00:00.000 GMT-0500,101.360,101.360,101.360,101.360,0
02.11.1991 19:00:00.000 GMT-0500,101.360,101.360,101.360,101.360,0
03.11.1991 19:00:00.000 GMT-0500,101.320,101.840,101.100,101.500,517224.9375
04.11.1991 19:00:00.000 GMT-0500,101.500,101.990,101.190,101.270,635755.625
05.11.1991 19:00:00.000 GMT-0500,101.270,102.380,101.270,101.780,549551.5
06.11.1991 19:00:00.000 GMT-0500,101.840,102.320,101.520,102.210,377143.1875
07.11.1991 19:00:00.000 GMT-0500,102.170,102.560,102.040,102.400,700408.75
08.11.1991 19:00:00.000 GMT-0500,102.400,102.400,102.400,102.400,0
09.11.1991 19:00:00.000 GMT-0500,102.400,102.400,102.400,102.400,0
10.11.1991 19:00:00.000 GMT-0500,102.520,102.920,102.010,102.140,678857.75
11.11.1991 19:00:00.000 GMT-0500,102.140,102.320,101.810,102.110,366367.6563
12.11.1991 19:00:00.000 GMT-0500,102.110,102.360,101.830,101.870,183183.8281
13.11.1991 19:00:00.000 GMT-0500,101.870,102.210,101.710,101.890,506449.4063
14.11.1991 19:00:00.000 GMT-0500,101.880,102.260,101.520,101.550,474122.8438
15.11.1991 19:00:00.000 GMT-0500,101.550,101.550,101.550,101.550,0
16.11.1991 19:00:00.000 GMT-0500,101.550,101.550,101.550,101.550,0
17.11.1991 19:00:00.000 GMT-0500,101.260,102.220,101.100,101.670,431020.7813
18.11.1991 19:00:00.000 GMT-0500,101.710,102.710,101.610,102.350,231673.6719
19.11.1991 19:00:00.000 GMT-0500,102.330,102.490,102.110,102.380,711184.3125
20.11.1991 19:00:00.000 GMT-0500,102.460,102.660,101.240,102.490,673470
21.11.1991 19:00:00.000 GMT-0500,102.600,103.180,102.260,102.260,614204.625
22.11.1991 19:00:00.000 GMT-0500,102.260,102.260,102.260,102.260,0
23.11.1991 19:00:00.000 GMT-0500,102.260,102.260,102.260,102.260,0
24.11.1991 19:00:00.000 GMT-0500,102.360,102.660,101.070,101.430,301714.5313
25.11.1991 19:00:00.000 GMT-0500,101.420,103.480,101.030,102.010,624980.125
26.11.1991 19:00:00.000 GMT-0500,101.870,102.860,101.650,102.050,264000.2188
27.11.1991 19:00:00.000 GMT-0500,102.050,102.370,101.360,101.880,614204.625
28.11.1991 19:00:00.000 GMT-0500,101.880,102.310,101.750,101.870,264000.2188
29.11.1991 19:00:00.000 GMT-0500,101.870,101.870,101.870,101.870,0
30.11.1991 19:00:00.000 GMT-0500,101.870,101.870,101.870,101.870,0
01.12.1991 19:00:00.000 GMT-0500,101.600,102.090,101.260,101.890,549551.5
02.12.1991 19:00:00.000 GMT-0500,101.790,102.080,100.870,101.450,420245.25
