Local time,Open,High,Low,Close,Volume
15.10.1986 20:00:00.000 GMT-0400,1.39050,1.39100,1.38800,1.38850,54758.4258
16.10.1986 20:00:00.000 GMT-0400,1.38840,1.39050,1.38780,1.38990,31091.6484
17.10.1986 20:00:00.000 GMT-0400,1.38990,1.38990,1.38990,1.38990,0
18.10.1986 20:00:00.000 GMT-0400,1.38990,1.38990,1.38990,1.38990,0
19.10.1986 20:00:00.000 GMT-0400,1.39000,1.39270,1.38940,1.39250,33411.9219
20.10.1986 20:00:00.000 GMT-0400,1.39250,1.39290,1.39050,1.39080,39444.6289
21.10.1986 20:00:00.000 GMT-0400,1.39070,1.39170,1.38980,1.38980,39908.6836
22.10.1986 20:00:00.000 GMT-0400,1.38960,1.39000,1.38750,1.38860,49189.7734
23.10.1986 20:00:00.000 GMT-0400,1.38800,1.39000,1.38750,1.38950,50117.8828
24.10.1986 20:00:00.000 GMT-0400,1.38950,1.38950,1.38950,1.38950,0
25.10.1986 20:00:00.000 GMT-0400,1.38950,1.38950,1.38950,1.38950,0
26.10.1986 19:00:00.000 GMT-0500,1.38930,1.38950,1.38650,1.38740,47333.5547
27.10.1986 19:00:00.000 GMT-0500,1.38890,1.38920,1.38680,1.38900,61255.1875
28.10.1986 19:00:00.000 GMT-0500,1.38900,1.38920,1.38830,1.38850,59863.0273
29.10.1986 19:00:00.000 GMT-0500,1.38860,1.39070,1.38650,1.38970,35732.1953
30.10.1986 19:00:00.000 GMT-0500,1.38940,1.39150,1.38800,1.39100,37588.4102
31.10.1986 19:00:00.000 GMT-0500,1.39100,1.39100,1.39100,1.39100,0
01.11.1986 19:00:00.000 GMT-0500,1.39100,1.39100,1.39100,1.39100,0
02.11.1986 19:00:00.000 GMT-0500,1.39080,1.39250,1.39070,1.39130,27379.2129
03.11.1986 19:00:00.000 GMT-0500,1.39130,1.39130,1.38810,1.38850,28307.3223
04.11.1986 19:00:00.000 GMT-0500,1.38870,1.38980,1.38800,1.38830,28307.3223
05.11.1986 19:00:00.000 GMT-0500,1.38850,1.38900,1.38650,1.38870,16241.9063
06.11.1986 19:00:00.000 GMT-0500,1.38880,1.38900,1.38680,1.38820,23202.7227
07.11.1986 19:00:00.000 GMT-0500,1.38820,1.38820,1.38820,1.38820,0
08.11.1986 19:00:00.000 GMT-0500,1.38820,1.38820,1.38820,1.38820,0
09.11.1986 19:00:00.000 GMT-0500,1.38830,1.38850,1.38700,1.38760,46869.5
10.11.1986 19:00:00.000 GMT-0500,1.38770,1.38800,1.38650,1.38720,24594.8867
11.11.1986 19:00:00.000 GMT-0500,1.38750,1.38750,1.38400,1.38460,60327.0781
12.11.1986 19:00:00.000 GMT-0500,1.38470,1.38600,1.38280,1.38520,53830.3164
13.11.1986 19:00:00.000 GMT-0500,1.38450,1.38450,1.38330,1.38450,25058.9414
14.11.1986 19:00:00.000 GMT-0500,1.38450,1.38450,1.38450,1.38450,0
15.11.1986 19:00:00.000 GMT-0500,1.38450,1.38450,1.38450,1.38450,0
16.11.1986 19:00:00.000 GMT-0500,1.38450,1.38590,1.38390,1.38420,17170.0156
17.11.1986 19:00:00.000 GMT-0500,1.38450,1.38480,1.38280,1.38310,18562.1777
18.11.1986 19:00:00.000 GMT-0500,1.38330,1.38500,1.38240,1.38470,26915.1582
19.11.1986 19:00:00.000 GMT-0500,1.38470,1.38800,1.38400,1.38640,44549.2266
20.11.1986 19:00:00.000 GMT-0500,1.38630,1.38750,1.38570,1.38650,20418.3965
21.11.1986 19:00:00.000 GMT-0500,1.38650,1.38650,1.38650,1.38650,0
22.11.1986 19:00:00.000 GMT-0500,1.38650,1.38650,1.38650,1.38650,0
23.11.1986 19:00:00.000 GMT-0500,1.38670,1.38670,1.38560,1.38580,20882.4512
24.11.1986 19:00:00.000 GMT-0500,1.38590,1.38650,1.38470,1.38610,57078.6992
25.11.1986 19:00:00.000 GMT-0500,1.38620,1.38620,1.38500,1.38520,37124.3555
26.11.1986 19:00:00.000 GMT-0500,1.38500,1.38560,1.38470,1.38490,49653.8281
27.11.1986 19:00:00.000 GMT-0500,1.38500,1.38520,1.38310,1.38320,40836.793
28.11.1986 19:00:00.000 GMT-0500,1.38320,1.38320,1.38320,1.38320,0
29.11.1986 19:00:00.000 GMT-0500,1.38320,1.38320,1.38320,1.38320,0
30.11.1986 19:00:00.000 GMT-0500,1.38300,1.38310,1.38150,1.38220,36660.3008
01.12.1986 19:00:00.000 GMT-0500,1.38250,1.38350,1.38160,1.38320,18562.1777
